level,cluster_key,point_id,slug,chosen_model,fixed,successes,attempts,gen_diff,gen_fix
0,root_c0,JacksonDatabind_11_query,JacksonDatabind_11,gen,0,0,10,,
0,root_c0,JacksonDatabind_12_query,JacksonDatabind_12,gen,1,10,10,np.nan,"```java
@Override
    public boolean isCachable() {
        /* As per [databind#735], existence of value or key deserializer (only passed
         * if annotated to use non-standard one) should also prevent caching.
         */
        return (_valueTypeDeserializer == null)
                && (_ignorableProperties == null)
                && (_valueDeserializer == null)
                && (_keyDeserializer == null);
    }
```"
0,root_c0,JacksonDatabind_15_query,JacksonDatabind_15,gen,0,0,10,,
0,root_c0,JacksonDatabind_16_query,JacksonDatabind_16,gen,0,0,2,,
0,root_c0,JacksonDatabind_17_query,JacksonDatabind_17,gen,1,9,10,np.nan,"```java
public boolean useForType(JavaType t)
{
    switch (_appliesFor) {
    case NON_CONCRETE_AND_ARRAYS:
        while (t.isArrayType()) {
            t = t.getContentType();
        }
        // fall through
    case OBJECT_AND_NON_CONCRETE:
        return (t.getRawClass() == Object.class)
                || (!t.isConcrete()
                // [databind#88] Should not apply to JSON tree models:
                && !TreeNode.class.isAssignableFrom(t.getRawClass()));

    case NON_FINAL:
        while (t.isArrayType()) {
            t = t.getContentType();
        }
        // [Issue#88] Should not apply to JSON tree models:
        return !t.isFinal() && !TreeNode.class.isAssignableFrom(t.getRawClass());
    default:
        return (t.getRawClass() == Object.class);
    }
}
```"
0,root_c0,JacksonDatabind_19_query,JacksonDatabind_19,gen,1,9,10,np.nan,"```java
private JavaType _mapType(Class<?> rawClass)
    {
        // 28-May-2015, tatu: Properties are special, as per [databind#810]
        if (Properties.class.isAssignableFrom(rawClass)) {
            return MapType.construct(rawClass, 
                TypeFactory.defaultInstance().constructType(String.class),
                TypeFactory.defaultInstance().constructType(String.class));
        }
        JavaType[] typeParams = findTypeParameters(rawClass, Map.class);
        // ok to have no types (""raw"")
        if (typeParams == null) {
            return MapType.construct(rawClass, _unknownType(), _unknownType());
        }
        // but exactly 2 types if any found
        if (typeParams.length != 2) {
            throw new IllegalArgumentException(""Strange Map type ""+rawClass.getName()+"": can not determine type parameters"");
        }
        return MapType.construct(rawClass, typeParams[0], typeParams[1]);
    }
```"
0,root_c0,JacksonDatabind_22_query,JacksonDatabind_22,gen,0,0,10,,
0,root_c0,JacksonDatabind_25_query,JacksonDatabind_25,gen,0,0,10,,
0,root_c0,JacksonDatabind_27_query,JacksonDatabind_27,gen,1,6,10,np.nan,"```java
@SuppressWarnings(""resource"")
protected Object deserializeUsingPropertyBasedWithExternalTypeId(JsonParser p, DeserializationContext ctxt)
    throws IOException
{
    final ExternalTypeHandler ext = _externalTypeIdHandler.start();
    final PropertyBasedCreator creator = _propertyBasedCreator;
    PropertyValueBuffer buffer = creator.startBuilding(p, ctxt, _objectIdReader);

    TokenBuffer tokens = new TokenBuffer(p);
    tokens.writeStartObject();

    JsonToken t = p.getCurrentToken();
    for (; t == JsonToken.FIELD_NAME; t = p.nextToken()) {
        String propName = p.getCurrentName();
        p.nextToken(); // to point to value
        // creator property?
        SettableBeanProperty creatorProp = creator.findCreatorProperty(propName);
        if (creatorProp != null) {
            // first: let's check to see if this might be part of value with external type id:
            if (ext.handlePropertyValue(p, ctxt, propName, null)) {
                continue;
            }
            // Last creator property to set?
            if (buffer.assignParameter(creatorProp, _deserializeWithErrorWrapping(p, ctxt, creatorProp))) {
                t = p.nextToken(); // to move to following FIELD_NAME/END_OBJECT
                Object bean;
                try {
                    bean = creator.build(ctxt, buffer);
                } catch (Exception e) {
                    wrapAndThrow(e, _beanType.getRawClass(), propName, ctxt);
                    continue; // never gets here
                }
                // if so, need to copy all remaining tokens into buffer
                while (t == JsonToken.FIELD_NAME) {
                    p.nextToken(); // to skip name
                    tokens.copyCurrentStructure(p);
                    t = p.nextToken();
                }
                if (bean.getClass() != _beanType.getRawClass()) {
                    throw ctxt.mappingException(""Can not create polymorphic instances with unwrapped values"");
                }
                return ext.complete(p, ctxt, bean);
            }
            continue;
        }
        // Object Id property?
        if (buffer.readIdProperty(propName)) {
            continue;
        }
        // regular property? needs buffering
        SettableBeanProperty prop = _beanProperties.find(propName);
        if (prop != null) {
            buffer.bufferProperty(prop, prop.deserialize(p, ctxt));
            continue;
        }
        // external type id (or property that depends on it)?
        if (ext.handlePropertyValue(p, ctxt, propName, null)) {
            continue;
        }
        // ignorable properties
        if (_ignorableProps != null && _ignorableProps.contains(propName)) {
            handleIgnoredProperty(p, ctxt, handledType(), propName);
            continue;
        }
        // ""any property""?
        if (_anySetter != null) {
            buffer.bufferAnyProperty(_anySetter, propName, _anySetter.deserialize(p, ctxt));
        }
    }

    // We hit END_OBJECT; resolve the pieces:
    try {
        return ext.complete(p, ctxt, buffer, creator);
    } catch (Exception e) {
        wrapInstantiationProblem(e, ctxt);
        return null;
    }
}
```"
0,root_c0,JacksonDatabind_33_query,JacksonDatabind_33,gen,1,10,10,np.nan,"```java
@Override
public PropertyName findNameForSerialization(Annotated a)
{
    String name = null;

    JsonGetter jg = _findAnnotation(a, JsonGetter.class);
    if (jg != null) {
        name = jg.value();
    } else {
        JsonProperty pann = _findAnnotation(a, JsonProperty.class);
        if (pann != null) {
            name = pann.value();
            /* 22-Apr-2014, tatu: Should figure out a better way to do this, but
             *   it's actually bit tricky to do it more efficiently (meta-annotations
             *   add more lookups; AnnotationMap costs etc)
             */
        } else if (_hasAnnotation(a, JsonSerialize.class)
                || _hasAnnotation(a, JsonView.class)
                || _hasAnnotation(a, JsonRawValue.class)
                || _hasAnnotation(a, JsonUnwrapped.class)) {  // Added JsonUnwrapped check
            name = """";
        } else {
            return null;
        }
    }
    return PropertyName.construct(name);
}
```"
0,root_c0,JacksonDatabind_35_query,JacksonDatabind_35,gen,0,0,10,,
0,root_c0,JacksonDatabind_37_query,JacksonDatabind_37,gen,0,0,2,,
0,root_c0,JacksonDatabind_41_query,JacksonDatabind_41,gen,1,9,10,np.nan,"```java
@Deprecated
    public JavaType constructType(Type type, JavaType contextType) {
        if (type == null) {
            throw new IllegalArgumentException(""Unrecognized Type: [null]"");
        }
        return _fromAny(null, type, contextType == null ? null : contextType.getBindings());
    }
```

```java
@Deprecated
    public JavaType constructType(Type type, Class<?> contextClass) {
        if (type == null) {
            throw new IllegalArgumentException(""Unrecognized Type: [null]"");
        }
        return constructType(type, contextClass == null ? null : constructType(contextClass));
    }
```"
0,root_c0,JacksonDatabind_44_query,JacksonDatabind_44,gen,0,0,7,,
0,root_c0,JacksonDatabind_46_query,JacksonDatabind_46,gen,0,0,10,,
0,root_c0,JacksonDatabind_47_query,JacksonDatabind_47,gen,1,9,10,np.nan,"```java
public JavaType refineSerializationType(final MapperConfig<?> config,
            final Annotated a, final JavaType baseType) throws JsonMappingException
    {
        JavaType type = baseType;
        final TypeFactory tf = config.getTypeFactory();
        
        // Ok: start by refining the main type itself; common to all types
        Class<?> serClass = findSerializationType(a);
        if (serClass != null) {
            if (type.hasRawClass(serClass)) {
                type = type.withStaticTyping();
            } else {
                Class<?> currRaw = type.getRawClass();
                try {
                    if (serClass.isAssignableFrom(currRaw)) {
                        type = tf.constructGeneralizedType(type, serClass);
                    } else if (currRaw.isAssignableFrom(serClass)) {
                        type = tf.constructSpecializedType(type, serClass);
                    } else {
                        throw new JsonMappingException(null,
                                String.format(""Can not refine serialization type %s into %s; types not related"",
                                        type, serClass.getName()));
                    }
                } catch (IllegalArgumentException iae) {
                    throw new JsonMappingException(null,
                            String.format(""Failed to widen type %s with annotation (value %s), from '%s': %s"",
                                    type, serClass.getName(), a.getName(), iae.getMessage()),
                                    iae);
                }
            }
        }

        // Then further processing for container types
        // First, key type (for Maps, Map-like types):
        if (type.isMapLikeType()) {
            JavaType keyType = type.getKeyType();
            Class<?> keyClass = findSerializationKeyType(a, keyType);
            if (keyClass != null) {
                if (keyType.hasRawClass(keyClass)) {
                    keyType = keyType.withStaticTyping();
                } else {
                    Class<?> currRaw = keyType.getRawClass();
                    try {
                        if (keyClass.isAssignableFrom(currRaw)) {
                            keyType = tf.constructGeneralizedType(keyType, keyClass);
                        } else if (currRaw.isAssignableFrom(keyClass)) {
                            keyType = tf.constructSpecializedType(keyType, keyClass);
                        } else {
                            throw new JsonMappingException(null,
                                    String.format(""Can not refine serialization key type %s into %s; types not related"",
                                            keyType, keyClass.getName()));
                        }
                    } catch (IllegalArgumentException iae) {
                        throw new JsonMappingException(null,
                                String.format(""Failed to widen key type of %s with concrete-type annotation (value %s), from '%s': %s"",
                                        type, keyClass.getName(), a.getName(), iae.getMessage()),
                                        iae);
                    }
                }
                type = ((MapLikeType) type).withKeyType(keyType);
            }
        }

        JavaType contentType = type.getContentType();
        if (contentType != null) {
            Class<?> contentClass = findSerializationContentType(a, contentType);
            if (contentClass != null) {
                if (contentType.hasRawClass(contentClass)) {
                    contentType = contentType.withStaticTyping();
                } else {
                    Class<?> currRaw = contentType.getRawClass();
                    try {
                        if (contentClass.isAssignableFrom(currRaw)) {
                            contentType = tf.constructGeneralizedType(contentType, contentClass);
                        } else if (currRaw.isAssignableFrom(contentClass)) {
                            contentType = tf.constructSpecializedType(contentType, contentClass);
                        } else {
                            throw new JsonMappingException(null,
                                    String.format(""Can not refine serialization content type %s into %s; types not related"",
                                            contentType, contentClass.getName()));
                        }
                    } catch (IllegalArgumentException iae) {
                        throw new JsonMappingException(null,
                                String.format(""Internal error: failed to refine value type of %s with concrete-type annotation (value %s), from '%s': %s"",
                                        type, contentClass.getName(), a.getName(), iae.getMessage()),
                                        iae);
                    }
                }
                type = type.withContentType(contentType);
            }
        }
        return type;
    }
```"
0,root_c0,JacksonDatabind_48_query,JacksonDatabind_48,gen,1,10,10,np.nan,"```java
@Override
public VisibilityChecker<?> getDefaultVisibilityChecker()
{
    VisibilityChecker<?> vchecker = super.getDefaultVisibilityChecker();
    // then global overrides (disabling)
    if (!isEnabled(MapperFeature.AUTO_DETECT_GETTERS)) {
        vchecker = vchecker.withGetterVisibility(Visibility.NONE);
    }
    if (!isEnabled(MapperFeature.AUTO_DETECT_IS_GETTERS)) {
        vchecker = vchecker.withIsGetterVisibility(Visibility.NONE);
    }
    if (!isEnabled(MapperFeature.AUTO_DETECT_FIELDS)) {
        vchecker = vchecker.withFieldVisibility(Visibility.NONE);
    }
    if (!isEnabled(MapperFeature.AUTO_DETECT_SETTERS)) {
        vchecker = vchecker.withSetterVisibility(Visibility.NONE);
    }
    if (!isEnabled(MapperFeature.AUTO_DETECT_CREATORS)) {
        vchecker = vchecker.withCreatorVisibility(Visibility.NONE);
    }
    return vchecker;
}
```"
0,root_c0,JacksonDatabind_51_query,JacksonDatabind_51,gen,0,0,10,,
0,root_c0,JacksonDatabind_52_query,JacksonDatabind_52,gen,0,0,10,,
0,root_c0,JacksonDatabind_54_query,JacksonDatabind_54,gen,1,6,10,np.nan,"```java
@SuppressWarnings(""deprecation"")
    protected BeanPropertyWriter buildWriter(SerializerProvider prov,
            BeanPropertyDefinition propDef, JavaType declaredType, JsonSerializer<?> ser,
            TypeSerializer typeSer, TypeSerializer contentTypeSer,
            AnnotatedMember am, boolean defaultUseStaticTyping)
        throws JsonMappingException
    {
        // do we have annotation that forces type to use (to declared type or its super type)?
        JavaType serializationType = findSerializationType(am, defaultUseStaticTyping, declaredType);

        // Container types can have separate type serializers for content (value / element) type
        if (contentTypeSer != null) {
            if (serializationType == null) {
                serializationType = declaredType;
            }
            JavaType ct = serializationType.getContentType();
            if (ct == null) {
                throw new IllegalStateException(""Problem trying to create BeanPropertyWriter for property '""
                        +propDef.getName()+""' (of type ""+_beanDesc.getType()+""); serialization type ""+serializationType+"" has no content"");
            }
            serializationType = serializationType.withContentTypeHandler(contentTypeSer);
            ct = serializationType.getContentType();
        }
        
        Object valueToSuppress = null;
        boolean suppressNulls = false;

        JsonInclude.Value inclV = _defaultInclusion.withOverrides(propDef.findInclusion());
        JsonInclude.Include inclusion = inclV.getValueInclusion();
        if (inclusion == JsonInclude.Include.USE_DEFAULTS) {
            inclusion = JsonInclude.Include.ALWAYS;
        }

        JavaType actualType = (serializationType == null) ? declaredType : serializationType;
        
        switch (inclusion) {
        case NON_DEFAULT:
            if (_defaultInclusion.getValueInclusion() == JsonInclude.Include.NON_DEFAULT) {
                valueToSuppress = getPropertyDefaultValue(propDef.getName(), am, actualType);
            } else {
                valueToSuppress = getDefaultValue(actualType);
            }
            if (valueToSuppress == null) {
                suppressNulls = true;
            } else {
                if (valueToSuppress.getClass().isArray()) {
                    valueToSuppress = ArrayBuilders.getArrayComparator(valueToSuppress);
                }
            }
            break;
        case NON_ABSENT:
            suppressNulls = true;
            if (actualType.isReferenceType()) {
                valueToSuppress = BeanPropertyWriter.MARKER_FOR_EMPTY;
            }
            break;
        case NON_EMPTY:
            suppressNulls = true;
            valueToSuppress = BeanPropertyWriter.MARKER_FOR_EMPTY;
            break;
        case NON_NULL:
            suppressNulls = true;
            break;
        case ALWAYS:
        default:
            if (declaredType.isContainerType()
                    && !_config.isEnabled(SerializationFeature.WRITE_EMPTY_JSON_ARRAYS)) {
                valueToSuppress = BeanPropertyWriter.MARKER_FOR_EMPTY;
            }
            break;
        }

        BeanPropertyWriter bpw = new BeanPropertyWriter(propDef,
                am, _beanDesc.getClassAnnotations(), declaredType,
                ser, typeSer, serializationType, suppressNulls, valueToSuppress);

        Object serDef = _annotationIntrospector.findNullSerializer(am);
        if (serDef != null) {
            bpw.assignNullSerializer(prov.serializerInstance(am, serDef));
        }
        NameTransformer unwrapper = _annotationIntrospector.findUnwrappingNameTransformer(am);
        if (unwrapper != null) {
            bpw = bpw.unwrappingWriter(unwrapper);
        }
        return bpw;
    }
```"
0,root_c0,JacksonDatabind_58_query,JacksonDatabind_58,gen,1,5,10,np.nan,"```java
protected SettableBeanProperty constructSettableProperty(DeserializationContext ctxt,
            BeanDescription beanDesc, BeanPropertyDefinition propDef,
            JavaType propType0)
        throws JsonMappingException
    {
        // need to ensure method is callable (for non-public)
        AnnotatedMember mutator = propDef.getNonConstructorMutator();

        if (ctxt.canOverrideAccessModifiers()) {
            // [databind#877]: explicitly prevent forced access to `cause` of `Throwable`;
            // never needed and attempts may cause problems on some platforms.
            if (!(mutator.getDeclaringClass() == Throwable.class 
                  && ""cause"".equals(propDef.getName()))) {
                mutator.fixAccess(ctxt.isEnabled(MapperFeature.OVERRIDE_PUBLIC_ACCESS_MODIFIERS));
            }
        }
        // note: this works since we know there's exactly one argument for methods
        BeanProperty.Std property = new BeanProperty.Std(propDef.getFullName(),
                propType0, propDef.getWrapperName(),
                beanDesc.getClassAnnotations(), mutator, propDef.getMetadata());
        JavaType type = resolveType(ctxt, beanDesc, propType0, mutator);
        // did type change?
        if (type != propType0) {
            property = property.withType(type);
        }

        // First: does the Method specify the deserializer to use? If so, let's use it.
        JsonDeserializer<Object> propDeser = findDeserializerFromAnnotation(ctxt, mutator);
        type = modifyTypeByAnnotation(ctxt, mutator, type);
        TypeDeserializer typeDeser = type.getTypeHandler();
        SettableBeanProperty prop;
        if (mutator instanceof AnnotatedMethod) {
            prop = new MethodProperty(propDef, type, typeDeser,
                    beanDesc.getClassAnnotations(), (AnnotatedMethod) mutator);
        } else {
            prop = new FieldProperty(propDef, type, typeDeser,
                    beanDesc.getClassAnnotations(), (AnnotatedField) mutator);
        }
        if (propDeser != null) {
            prop = prop.withValueDeserializer(propDeser);
        }
        // need to retain name of managed forward references:
        AnnotationIntrospector.ReferenceProperty ref = propDef.findReferenceType();
        if (ref != null && ref.isManagedReference()) {
            prop.setManagedReferenceName(ref.getName());
        }
        ObjectIdInfo objectIdInfo = propDef.findObjectIdInfo();
        if(objectIdInfo != null){
            prop.setObjectIdInfo(objectIdInfo);
        }
        return prop;
    }
```"
0,root_c0,JacksonDatabind_59_query,JacksonDatabind_59,gen,0,0,9,,
0,root_c0,JacksonDatabind_5_query,JacksonDatabind_5,gen,1,1,10,np.nan,"```java
protected void _addMethodMixIns(Class<?> targetClass, AnnotatedMethodMap methods,
            Class<?> mixInCls, AnnotatedMethodMap mixIns)
    {
        List<Class<?>> parents = new ArrayList<Class<?>>();
        parents.add(mixInCls);
        ClassUtil.findSuperTypes(mixInCls, targetClass, parents);
        for (Class<?> mixin : parents) {
            for (Method m : mixin.getDeclaredMethods()) {
                if (!_isIncludableMemberMethod(m)) {
                    continue;
                }
                AnnotatedMethod am = methods.find(m);
                /* Do we already have a method to augment (from sub-class
                 * that will mask this mixIn)? If so, add if visible
                 * without masking (no such annotation)
                 */
                if (am != null) {
                    _addMixUnders(m, am);
                    /* Otherwise will have precedence, but must wait
                     * until we find the real method (mixIn methods are
                     * just placeholder, can't be called)
                     */
                } else {
                    // Well, or, as per [Issue#515], multi-level merge within mixins...
                    AnnotatedMethod mixInMethod = _constructMethod(m);
                    if (mixInMethod != null) {
                        mixIns.add(mixInMethod);
                    }
                }
            }
        }
    }
```"
0,root_c0,JacksonDatabind_61_query,JacksonDatabind_61,gen,1,2,10,np.nan,"```java
public boolean useForType(JavaType t)
{
    // Skip primitive types and their wrappers
    if (t.isPrimitive() || t.isWrapperType()) {
        return false;
    }

    switch (_appliesFor) {
    case NON_CONCRETE_AND_ARRAYS:
        while (t.isArrayType()) {
            t = t.getContentType();
        }
        // fall through
    case OBJECT_AND_NON_CONCRETE:
        while (t.isReferenceType()) {
            t = t.getReferencedType();
        }
        return t.isJavaLangObject()
                || (!t.isConcrete()
                        && !TreeNode.class.isAssignableFrom(t.getRawClass()));

    case NON_FINAL:
        while (t.isArrayType()) {
            t = t.getContentType();
        }
        while (t.isReferenceType()) {
            t = t.getReferencedType();
        }
        return !t.isFinal() && !TreeNode.class.isAssignableFrom(t.getRawClass());
    default:
        return t.isJavaLangObject();
    }
}
```

```java
@Override
public TypeDeserializer buildTypeDeserializer(DeserializationConfig config,
        JavaType baseType, Collection<NamedType> subtypes)
{
    if (_idType == JsonTypeInfo.Id.NONE) { return null; }
    
    // Skip primitive types and their wrappers
    if (baseType.isPrimitive() || baseType.isWrapperType()) {
        return null;
    }

    TypeIdResolver idRes = idResolver(config, baseType, subtypes, false, true);

    JavaType defaultImpl;
    if (_defaultImpl == null) {
        defaultImpl = null;
    } else {
        if ((_defaultImpl == Void.class) || (_defaultImpl == NoClass.class)) {
            defaultImpl = config.getTypeFactory().constructType(_defaultImpl);
        } else {
            defaultImpl = config.getTypeFactory()
                .constructSpecializedType(baseType, _defaultImpl);
        }
    }

    switch (_includeAs) {
    case WRAPPER_ARRAY:
        return new AsArrayTypeDeserializer(baseType, idRes,
                _typeProperty, _typeIdVisible, defaultImpl);
    case PROPERTY:
    case EXISTING_PROPERTY:
        return new AsPropertyTypeDeserializer(baseType, idRes,
                _typeProperty, _typeIdVisible, defaultImpl, _includeAs);
    case WRAPPER_OBJECT:
        return new AsWrapperTypeDeserializer(baseType, idRes,
                _typeProperty, _typeIdVisible, defaultImpl);
    case EXTERNAL_PROPERTY:
        return new AsExternalTypeDeserializer(baseType, idRes,
                _typeProperty, _typeIdVisible, defaultImpl);
    }
    throw new IllegalStateException(""Do not know how to construct standard type serializer for inclusion type: ""+_includeAs);
}
```

```java
@Override
public TypeSerializer buildTypeSerializer(SerializationConfig config,
        JavaType baseType, Collection<NamedType> subtypes)
{
    if (_idType == JsonTypeInfo.Id.NONE) { return null; }
    
    // Skip primitive types and their wrappers
    if (baseType.isPrimitive() || baseType.isWrapperType()) {
        return null;
    }

    TypeIdResolver idRes = idResolver(config, baseType, subtypes, true, false);
    switch (_includeAs) {
    case WRAPPER_ARRAY:
        return new AsArrayTypeSerializer(idRes, null);
    case PROPERTY:
        return new AsPropertyTypeSerializer(idRes, null, _typeProperty);
    case WRAPPER_OBJECT:
        return new AsWrapperTypeSerializer(idRes, null);
    case EXTERNAL_PROPERTY:
        return new AsExternalTypeSerializer(idRes, null, _typeProperty);
    case EXISTING_PROPERTY:
        return new AsExistingPropertyTypeSerializer(idRes, null, _typeProperty);
    }
    throw new IllegalStateException(""Do not know how to construct standard type serializer for inclusion type: ""+_includeAs);
}
```"
0,root_c0,JacksonDatabind_62_query,JacksonDatabind_62,gen,0,0,10,,
